9.81624662495087363800689677777e1                 ,1.10432774530697328427577588749e2                 ,-4.38237887784186549547715241510e-51              ,-1.22703082811885920475086209722e2                ,1.25138561934951260861420330726e2                 ,1.15308678319620395436457093358e2                 ,-6.79258769525327280870420765551e1                ,-2.41330548609354986185578009101e2                ,1.11719480897549215866705992548e1                 ,8.85074761744379930102132438227e0                 ,-9.91385062274796662395493274528e0                ,-2.63572483906286102632819150002e1                ,3.92512425209686640478225930055e-1                ,2.73288231663082303582117197874e-1                ,-4.48768657860840445215698595835e-1               ,-1.05160135383815885711740565736e0                ,-5.25977329921247741198393494254e1                ,-1.81618479956022287888477720702e2                ,-2.36913085797692650932179879821e2                ,-1.18382113787802603001789004108e2                ,-2.94795197166880799671280463328e2                ,-8.21394364251216057606124748118e2                ,-1.04707972157307402529248658445e3                ,-6.16706082679166870389001792403e2                ,-4.37206063496409130645166283630e1                ,-1.16097517601415437227125251542e2                ,-1.47116193852175947582528947190e2                ,-9.01002751664906941938631004096e1                ,-2.06108927599199292614133337729e0                ,-5.34219703672246097280625140907e0                ,-6.74838607703551870709121627983e0                ,-4.21636492682724250706053611258e0                ,-1.08225901222789069506754464158e4                ,-2.48898815714178876894957361722e4                ,-3.24677703668367208520263392476e4                ,-2.52596293180627772084353435848e4                ,-1.73971556560833617994019262518e4                ,-3.95235661169315056665954934380e4                ,-5.21914669682500853982057787554e4                ,-4.22263361710619324387009510579e4                ,-1.61548673077056906384783183868e3                ,-3.65852717328748845689554435961e3                ,-4.84646019231170719154349551604e3                ,-3.95977673008072911549317052143e3                ,-5.59123180365901356514452632617e1                ,-1.26445143002438411893656050629e2                ,-1.67736954109770406954335789785e2                ,-1.37639370357773316868932463851e2                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
3.68109248435657761425258629166e1                 ,9.81624662495087363800689677777e1                 ,1.22703082811885920475086209722e2                 ,-2.19118943892093274773857620755e-50              ,3.84362261065401318121523644529e1                 ,7.98546439665961088033922796893e1                 ,1.49109587675792258954377539177e1                 ,-3.39629384762663640435210382775e2                ,2.95024920581459976700710812742e0                 ,4.56271434125627717070064409137e0                 ,-6.68892035186461181656786081738e0                ,-4.95692531137398331197746637264e1                ,9.10960772210274345273723992914e-2                ,9.33333199691263436677601994987e-2                ,-4.44294172364642626934922995420e-1               ,-2.24384328930420222607849297917e0                ,-2.01798311062246986542753023002e1                ,-1.05344324206336993168280570455e2                ,-2.50248591823333150622892056683e2                ,-3.24923309969437979298649829274e2                ,-9.12660404723573397340138609020e1                ,-4.03257950548501883857043926309e2                ,-8.87862966133219580853410449853e2                ,-1.10362934801893602194508102252e3                ,-1.28997241779350485807916946157e1                ,-5.43568562184763853238360030970e1                ,-1.16690899838579374842161537244e2                ,-1.42787039313031440811263069327e2                ,-5.93577448524717885867361267674e-1               ,-2.43783477536501954525281080925e0                ,-5.15822867525980905483922969248e0                ,-6.25339939157791886759044136953e0                ,-2.76554239682420974327730401913e3                ,-1.08225901222789069506754464158e4                ,-2.52596293180627772084353435848e4                ,-4.45297720106772538560264456535e4                ,-4.39150734632572285184394371533e3                ,-1.73971556560833617994019262518e4                ,-4.22263361710619324387009510579e4                ,-8.02308291116356246780556868773e4                ,-4.06503019254165384099504928846e2                ,-1.61548673077056906384783183868e3                ,-3.95977673008072911549317052143e3                ,-7.65641980400914641723164412528e3                ,-1.40494603336042679881840056255e1                ,-5.59123180365901356514452632617e1                ,-1.37639370357773316868932463851e2                ,-2.68140658269873226205595946693e2                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
-3.39629384762663640435210382775e2                ,-2.41330548609354986185578009101e2                ,-1.25138561934951260861420330726e2                ,-3.84362261065401318121523644529e1                ,1.35404270456396100577429399836e-49               ,-2.82136054134042810504238403041e3                ,-2.25708843307234248403390722433e3                ,-8.46408162402128431512715209124e2                ,3.71633517186918236849370913990e3                 ,-1.14648279008974031758793289033e3                ,-1.66045326644562872776908814024e3                ,-7.15578354213840332125750781089e2                ,4.70642316164708167063827135924e3                 ,3.14245313759445835513671609084e2                 ,-6.89888381321859665716716984580e2                ,-3.76368722036874416409725653198e2                ,-6.72613657764792080833539140489e1                ,4.52447217457688170927071697459e-1                ,4.08997561268367506551248344663e1                 ,2.71760146410662961358978086380e1                 ,-4.23449258948788951565978594676e4                ,-3.17979829834800189038356020369e4                ,-1.27506240432486855906440067637e4                ,-2.14081943213645327966221743510e3                ,-7.51076161770743646150536621039e4                ,-5.87600530094230243928045223048e4                ,-2.54474939050630105023332295034e4                ,-5.21298533482406878966124854135e3                ,-7.50980802648888320691734692192e4                ,-6.04516888914421295933831185487e4                ,-2.74831785107972562705556607269e4                ,-6.23178122890974492836048344156e3                ,-8.02308291116356246780556868773e4                ,-4.22263361710619324387009510579e4                ,-1.73971556560833617994019262518e4                ,-4.39150734632572285184394371533e3                ,-5.80286157643612976890222502513e6                ,-2.91937727950776855336947858536e6                ,-1.17205806971263630188819929161e6                ,-2.93373447253953148850417144360e5                ,-7.21247535314726267572075027552e6                ,-3.61591337307649026678486049853e6                ,-1.44868751639128224965582068600e6                ,-3.62365393027877740992444878715e5                ,-5.02144310559963072248400785421e6                ,-2.51434783903389524950951970631e6                ,-1.00660944430973727298801166953e6                ,-2.51724886802115916012353232968e5                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
1.49109587675792258954377539177e1                 ,-6.79258769525327280870420765551e1                ,-1.15308678319620395436457093358e2                ,-7.98546439665961088033922796893e1                ,2.82136054134042810504238403041e3                 ,2.71851964455135502463955502734e-50               ,-2.53922448720638529453814562737e3                ,-2.25708843307234248403390722433e3                ,3.62403957133586189658373898359e3                 ,7.43267034373836473698741827980e2                 ,-2.14673506264152099637725234326e3                ,-2.15596462269485304356824935889e3                ,2.82337012733860861157850929707e3                 ,9.41284632329416334127654271848e2                 ,-1.12910616611062324922917695959e3                ,-1.31741146954147055513515316581e3                ,2.71609330671510398635335729148e2                 ,2.85393398452941878244019697869e2                 ,2.44584131769596665223080277742e2                 ,1.49362509508457834840888297446e2                 ,-1.08088666602045264953436403386e4                ,-2.56584023357807613268368432722e4                ,-1.92673748892280795169599569159e4                ,-4.35497751393848862724722208443e3                ,-3.25431690117663464323443113119e4                ,-6.06123513165950247307235619147e4                ,-4.69168680134166191069512368722e4                ,-1.49607403060003393181491451063e4                ,-4.21672493252834060858104615660e4                ,-7.14788717926965347071233879912e4                ,-5.60860310601877043552443509740e4                ,-2.01694026843337668675265979338e4                ,-4.22263361710619324387009510579e4                ,-5.21914669682500853982057787554e4                ,-3.95235661169315056665954934380e4                ,-1.73971556560833617994019262518e4                ,-2.91937727950776855336947858536e6                ,-3.51617420913790890566459787485e6                ,-2.64036102528557833965375429924e6                ,-1.17205806971263630188819929161e6                ,-3.61591337307649026678486049853e6                ,-4.34606254917384674896746205800e6                ,-3.26128853725089966893200390844e6                ,-1.44868751639128224965582068600e6                ,-2.51434783903389524950951970631e6                ,-3.01982833292921181896403500861e6                ,-2.26552398121904324411117909671e6                ,-1.00660944430973727298801166953e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
7.98546439665961088033922796893e1                 ,1.15308678319620395436457093358e2                 ,6.79258769525327280870420765551e1                 ,-1.49109587675792258954377539177e1                ,2.25708843307234248403390722433e3                 ,2.53922448720638529453814562737e3                 ,-2.71851964455135502463955502734e-50              ,-2.82136054134042810504238403041e3                ,2.15596462269485304356824935889e3                 ,2.14673506264152099637725234326e3                 ,-7.43267034373836473698741827980e2                ,-3.62403957133586189658373898359e3                ,1.31741146954147055513515316581e3                 ,1.12910616611062324922917695959e3                 ,-9.41284632329416334127654271848e2                ,-2.82337012733860861157850929707e3                ,1.49362509508457834840888297446e2                 ,2.44584131769596665223080277742e2                 ,2.85393398452941878244019697869e2                 ,2.71609330671510398635335729148e2                 ,-4.35497751393848862724722208443e3                ,-1.92673748892280795169599569159e4                ,-2.56584023357807613268368432722e4                ,-1.08088666602045264953436403386e4                ,-1.49607403060003393181491451063e4                ,-4.69168680134166191069512368722e4                ,-6.06123513165950247307235619147e4                ,-3.25431690117663464323443113119e4                ,-2.01694026843337668675265979338e4                ,-5.60860310601877043552443509740e4                ,-7.14788717926965347071233879912e4                ,-4.21672493252834060858104615660e4                ,-1.73971556560833617994019262518e4                ,-3.95235661169315056665954934380e4                ,-5.21914669682500853982057787554e4                ,-4.22263361710619324387009510579e4                ,-1.17205806971263630188819929161e6                ,-2.64036102528557833965375429924e6                ,-3.51617420913790890566459787485e6                ,-2.91937727950776855336947858536e6                ,-1.44868751639128224965582068600e6                ,-3.26128853725089966893200390844e6                ,-4.34606254917384674896746205800e6                ,-3.61591337307649026678486049853e6                ,-1.00660944430973727298801166953e6                ,-2.26552398121904324411117909671e6                ,-3.01982833292921181896403500861e6                ,-2.51434783903389524950951970631e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
3.84362261065401318121523644529e1                 ,1.25138561934951260861420330726e2                 ,2.41330548609354986185578009101e2                 ,3.39629384762663640435210382775e2                 ,8.46408162402128431512715209124e2                 ,2.25708843307234248403390722433e3                 ,2.82136054134042810504238403041e3                 ,-1.35404270456396100577429399836e-49              ,7.15578354213840332125750781089e2                 ,1.66045326644562872776908814024e3                 ,1.14648279008974031758793289033e3                 ,-3.71633517186918236849370913990e3                ,3.76368722036874416409725653198e2                 ,6.89888381321859665716716984580e2                 ,-3.14245313759445835513671609084e2                ,-4.70642316164708167063827135924e3                ,2.71760146410662961358978086380e1                 ,4.08997561268367506551248344663e1                 ,4.52447217457688170927071697459e-1                ,-6.72613657764792080833539140489e1                ,-2.14081943213645327966221743510e3                ,-1.27506240432486855906440067637e4                ,-3.17979829834800189038356020369e4                ,-4.23449258948788951565978594676e4                ,-5.21298533482406878966124854135e3                ,-2.54474939050630105023332295034e4                ,-5.87600530094230243928045223048e4                ,-7.51076161770743646150536621039e4                ,-6.23178122890974492836048344156e3                ,-2.74831785107972562705556607269e4                ,-6.04516888914421295933831185487e4                ,-7.50980802648888320691734692192e4                ,-4.39150734632572285184394371533e3                ,-1.73971556560833617994019262518e4                ,-4.22263361710619324387009510579e4                ,-8.02308291116356246780556868773e4                ,-2.93373447253953148850417144360e5                ,-1.17205806971263630188819929161e6                ,-2.91937727950776855336947858536e6                ,-5.80286157643612976890222502513e6                ,-3.62365393027877740992444878715e5                ,-1.44868751639128224965582068600e6                ,-3.61591337307649026678486049853e6                ,-7.21247535314726267572075027552e6                ,-2.51724886802115916012353232968e5                ,-1.00660944430973727298801166953e6                ,-2.51434783903389524950951970631e6                ,-5.02144310559963072248400785421e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
-4.95692531137398331197746637264e1                ,-2.63572483906286102632819150002e1                ,-1.11719480897549215866705992548e1                ,-2.95024920581459976700710812742e0                ,-3.71633517186918236849370913990e3                ,-3.62403957133586189658373898359e3                ,-2.15596462269485304356824935889e3                ,-7.15578354213840332125750781089e2                ,1.35404270456396100577429399836e-49               ,-4.11257607562641606670955436481e3                ,-3.29006086050113285336764349184e3                ,-1.23377282268792482001286630944e3                ,9.43928398731187717654655279259e3                 ,-7.64861271861004054858844992396e2                ,-2.49974581495117867919638655243e3                ,-1.17338678028948893411230877697e3                ,3.10480392483743272053752680028e1                 ,3.23105960711969977435284661813e1                 ,2.01438917364118009690089986158e1                 ,6.96714194336846776396697250765e0                 ,-3.01553188387093061801576609660e4                ,-2.02295124336815457343222356152e4                ,-6.18222361719227117309208615870e3                ,-7.55799247252049685302769827448e1                ,-1.18169700020568265465026900737e5                ,-8.86538630410465297633105399482e4                ,-3.54828156369148764369565074952e4                ,-5.92443781640061167197556367384e3                ,-2.33345405509955428509741591925e5                ,-1.85173216366808859244280426388e5                ,-8.22006163341973739872915565109e4                ,-1.77657676161031441426716190629e4                ,-7.65641980400914641723164412528e3                ,-3.95977673008072911549317052143e3                ,-1.61548673077056906384783183868e3                ,-4.06503019254165384099504928846e2                ,-7.21247535314726267572075027552e6                ,-3.61591337307649026678486049853e6                ,-1.44868751639128224965582068600e6                ,-3.62365393027877740992444878715e5                ,-1.61936229375193337798551034332e7                ,-8.10895652426739891434629408557e6                ,-3.24649742302881525159901580277e6                ,-8.11867256867358453388128798072e5                ,-1.90020592274721080390884747010e7                ,-9.51003490317139077344907622702e6                ,-3.80617523073303713031679182116e6                ,-9.51723913471966017657294732820e5                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
-6.68892035186461181656786081738e0                ,-9.91385062274796662395493274528e0                ,-8.85074761744379930102132438227e0                ,-4.56271434125627717070064409137e0                ,1.14648279008974031758793289033e3                 ,-7.43267034373836473698741827980e2                ,-2.14673506264152099637725234326e3                ,-1.66045326644562872776908814024e3                ,4.11257607562641606670955436481e3                 ,2.69684854021037876668739053616e-50               ,-3.70131846806377446003859892833e3                ,-3.29006086050113285336764349184e3                ,7.05771726340225550588988018745e3                 ,1.88785679746237543530931055851e3                 ,-3.52016034086846680233692633093e3                ,-3.75831701325942896940259359144e3                ,5.89012207432856783918269030161e1                 ,7.63860500124886112960060579485e1                 ,6.27042774903162098757027525688e1                 ,3.07801416052472732283283733497e1                 ,5.98737156397513222613797537764e3                 ,-2.81654045298280674300013188034e3                ,-6.80219322526844716772492844703e2                ,4.30452998187040001109199823846e3                 ,-2.96930904836572734653187900890e4                ,-7.10719833763110755320744725701e4                ,-5.33199403476055050477800730645e4                ,-1.18985066139591739177598075515e4                ,-1.15933270705428488345289381832e5                ,-2.05057881605763899422480042799e5                ,-1.59891908544928297284044571566e5                ,-5.45046380696452256276951386886e4                ,-3.95977673008072911549317052143e3                ,-4.84646019231170719154349551604e3                ,-3.65852717328748845689554435961e3                ,-1.61548673077056906384783183868e3                ,-3.61591337307649026678486049853e6                ,-4.34606254917384674896746205800e6                ,-3.26128853725089966893200390844e6                ,-1.44868751639128224965582068600e6                ,-8.10895652426739891434629408557e6                ,-9.73949226908644575479704740832e6                ,-7.30680531180622608049315918265e6                ,-3.24649742302881525159901580277e6                ,-9.51003490317139077344907622702e6                ,-1.14185256921991113909503754634e7                ,-8.56551522124769415891565259538e6                ,-3.80617523073303713031679182116e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
4.56271434125627717070064409137e0                 ,8.85074761744379930102132438227e0                 ,9.91385062274796662395493274528e0                 ,6.68892035186461181656786081738e0                 ,1.66045326644562872776908814024e3                 ,2.14673506264152099637725234326e3                 ,7.43267034373836473698741827980e2                 ,-1.14648279008974031758793289033e3                ,3.29006086050113285336764349184e3                 ,3.70131846806377446003859892833e3                 ,-2.69684854021037876668739053616e-50              ,-4.11257607562641606670955436481e3                ,3.75831701325942896940259359144e3                 ,3.52016034086846680233692633093e3                 ,-1.88785679746237543530931055851e3                ,-7.05771726340225550588988018745e3                ,3.07801416052472732283283733497e1                 ,6.27042774903162098757027525688e1                 ,7.63860500124886112960060579485e1                 ,5.89012207432856783918269030161e1                 ,4.30452998187040001109199823846e3                 ,-6.80219322526844716772492844703e2                ,-2.81654045298280674300013188034e3                ,5.98737156397513222613797537764e3                 ,-1.18985066139591739177598075515e4                ,-5.33199403476055050477800730645e4                ,-7.10719833763110755320744725701e4                ,-2.96930904836572734653187900890e4                ,-5.45046380696452256276951386886e4                ,-1.59891908544928297284044571566e5                ,-2.05057881605763899422480042799e5                ,-1.15933270705428488345289381832e5                ,-1.61548673077056906384783183868e3                ,-3.65852717328748845689554435961e3                ,-4.84646019231170719154349551604e3                ,-3.95977673008072911549317052143e3                ,-1.44868751639128224965582068600e6                ,-3.26128853725089966893200390844e6                ,-4.34606254917384674896746205800e6                ,-3.61591337307649026678486049853e6                ,-3.24649742302881525159901580277e6                ,-7.30680531180622608049315918265e6                ,-9.73949226908644575479704740832e6                ,-8.10895652426739891434629408557e6                ,-3.80617523073303713031679182116e6                ,-8.56551522124769415891565259538e6                ,-1.14185256921991113909503754634e7                ,-9.51003490317139077344907622702e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
2.95024920581459976700710812742e0                 ,1.11719480897549215866705992548e1                 ,2.63572483906286102632819150002e1                 ,4.95692531137398331197746637264e1                 ,7.15578354213840332125750781089e2                 ,2.15596462269485304356824935889e3                 ,3.62403957133586189658373898359e3                 ,3.71633517186918236849370913990e3                 ,1.23377282268792482001286630944e3                 ,3.29006086050113285336764349184e3                 ,4.11257607562641606670955436481e3                 ,-1.35404270456396100577429399836e-49              ,1.17338678028948893411230877697e3                 ,2.49974581495117867919638655243e3                 ,7.64861271861004054858844992396e2                 ,-9.43928398731187717654655279259e3                ,6.96714194336846776396697250765e0                 ,2.01438917364118009690089986158e1                 ,3.23105960711969977435284661813e1                 ,3.10480392483743272053752680028e1                 ,-7.55799247252049685302769827448e1                ,-6.18222361719227117309208615870e3                ,-2.02295124336815457343222356152e4                ,-3.01553188387093061801576609660e4                ,-5.92443781640061167197556367384e3                ,-3.54828156369148764369565074952e4                ,-8.86538630410465297633105399482e4                ,-1.18169700020568265465026900737e5                ,-1.77657676161031441426716190629e4                ,-8.22006163341973739872915565109e4                ,-1.85173216366808859244280426388e5                ,-2.33345405509955428509741591925e5                ,-4.06503019254165384099504928846e2                ,-1.61548673077056906384783183868e3                ,-3.95977673008072911549317052143e3                ,-7.65641980400914641723164412528e3                ,-3.62365393027877740992444878715e5                ,-1.44868751639128224965582068600e6                ,-3.61591337307649026678486049853e6                ,-7.21247535314726267572075027552e6                ,-8.11867256867358453388128798072e5                ,-3.24649742302881525159901580277e6                ,-8.10895652426739891434629408557e6                ,-1.61936229375193337798551034332e7                ,-9.51723913471966017657294732820e5                ,-3.80617523073303713031679182116e6                ,-9.51003490317139077344907622702e6                ,-1.90020592274721080390884747010e7                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
-2.24384328930420222607849297917e0                ,-1.05160135383815885711740565736e0                ,-3.92512425209686640478225930055e-1               ,-9.10960772210274345273723992914e-2               ,-4.70642316164708167063827135924e3                ,-2.82337012733860861157850929707e3                ,-1.31741146954147055513515316581e3                ,-3.76368722036874416409725653198e2                ,-9.43928398731187717654655279259e3                ,-7.05771726340225550588988018745e3                ,-3.75831701325942896940259359144e3                ,-1.17338678028948893411230877697e3                ,3.09013895232439233682930165601e-50               ,-6.61231466004697498318478828355e3                ,-5.28985172803757998654783062684e3                ,-1.98369439801409249495543648506e3                ,2.34009490578910577530444162014e0                 ,2.20762357962621206764209858438e0                 ,1.24509135207799101598785332917e0                 ,3.88536185460084930463482502574e-1                ,1.81213318082666204041992379198e3                 ,5.47135120488543678626836117513e3                 ,5.47834153736652691927007913497e3                 ,2.55795745060059725559304718828e3                 ,-4.39823798589809865296537222892e4                ,-2.28620515231164804042051095573e4                ,-1.04503391235118456725389809529e3                ,3.87572102972250636933842318127e3                 ,-2.76427965529718545625209713554e5                ,-2.07348521437434602108177631270e5                ,-8.29614464070903951546873293920e4                ,-1.38379266505733430148226933405e4                ,-2.68140658269873226205595946693e2                ,-1.37639370357773316868932463851e2                ,-5.59123180365901356514452632617e1                ,-1.40494603336042679881840056255e1                ,-5.02144310559963072248400785421e6                ,-2.51434783903389524950951970631e6                ,-1.00660944430973727298801166953e6                ,-2.51724886802115916012353232968e5                ,-1.90020592274721080390884747010e7                ,-9.51003490317139077344907622702e6                ,-3.80617523073303713031679182116e6                ,-9.51723913471966017657294732820e5                ,-3.78807754174681570260652483357e7                ,-1.89529709434836047817938183663e7                ,-7.58420835373332821722021395416e6                ,-1.89630375312832257968027737250e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
-4.44294172364642626934922995420e-1               ,-4.48768657860840445215698595835e-1               ,-2.73288231663082303582117197874e-1               ,-9.33333199691263436677601994987e-2               ,-3.14245313759445835513671609084e2                ,-9.41284632329416334127654271848e2                ,-1.12910616611062324922917695959e3                ,-6.89888381321859665716716984580e2                ,7.64861271861004054858844992396e2                 ,-1.88785679746237543530931055851e3                ,-3.52016034086846680233692633093e3                ,-2.49974581495117867919638655243e3                ,6.61231466004697498318478828355e3                 ,6.74212135052594691671847634040e-51               ,-5.95108319404227748486630945519e3                ,-5.28985172803757998654783062684e3                ,3.14948732805877861542079216428e0                 ,4.30039230529351297663077613547e0                 ,3.49682566914076437417134252317e0                 ,1.62183685145101763509933076113e0                 ,2.37557907710441602938410181578e4                 ,2.74056883517948148623538315945e4                 ,2.30216170554053753003374246945e4                 ,1.27921173638300163222991419280e4                 ,4.63778941382638904947859349985e4                 ,3.84088656597746688376329324476e4                 ,3.48814892675025573240458086314e4                 ,2.66509443522009637923425197270e4                 ,-6.92630926932552294455010563154e4                ,-1.66033081974763561866456043203e5                ,-1.24541339855160087133404240065e5                ,-2.77272749094186460896166994099e4                ,-1.37639370357773316868932463851e2                ,-1.67736954109770406954335789785e2                ,-1.26445143002438411893656050629e2                ,-5.59123180365901356514452632617e1                ,-2.51434783903389524950951970631e6                ,-3.01982833292921181896403500861e6                ,-2.26552398121904324411117909671e6                ,-1.00660944430973727298801166953e6                ,-9.51003490317139077344907622702e6                ,-1.14185256921991113909503754634e7                ,-8.56551522124769415891565259538e6                ,-3.80617523073303713031679182116e6                ,-1.89529709434836047817938183663e7                ,-2.27526250611999846516606418624e7                ,-1.70667337781549032171224963525e7                ,-7.58420835373332821722021395416e6                ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 ,0.00000000000000000000000000000e0                 
